0 0
1.33084 0
3.3928 0
6.73274 0
9.05346 0
10.6781 0
12.0896 0
13.3975 0
14.6986 0
16.0086 0
17.3466 0
18.7063 0
20.0884 0
21.4843 0
22.8919 0
24.3043 0
25.7189 0
27.1299 0
28.5346 0
29.9287 0
31.31 0
32.6746 0
34.0212 0
35.3472 0
36.6513 0
37.9321 0
39.1892 0
40.4216 0
41.6295 0
42.8128 0
43.9719 0
45.1074 0
46.2201 0
47.3105 0
48.3798 0
49.4288 0
50.4586 0
51.47 0
52.4641 0
53.4418 0
54.4041 0
55.3522 0
56.2867 0
57.2085 0
58.1186 0
59.0178 0
59.9066 0
60.7857 0
61.6558 0
62.5175 0
63.3715 0
64.2181 0
65.0579 0
65.8914 0
66.719 0
67.5409 0
68.3576 0
69.1695 0
69.977 0
70.7803 0
71.5797 0
72.3754 0
73.1677 0
73.9567 0
74.7427 0
75.5261 0
76.307 0
77.0854 0
77.8616 0
78.6359 0
79.4083 0
80.1791 0
80.9483 0
81.7161 0
82.4828 0
83.2484 0
84.0132 0
84.7772 0
85.5406 0
86.3035 0
87.0663 0
87.8289 0
88.5916 0
89.3544 0
90.1177 0
90.8815 0
91.646 0
92.4115 0
93.178 0
93.9459 0
94.7154 0
95.4867 0
96.2601 0
97.0358 0
97.8141 0
98.5953 0
99.3797 0
100.167 0
100.959 0
101.755 0
102.555 0
103.36 0
104.17 0
104.987 0
105.809 0
106.637 0
107.473 0
108.316 0
109.166 0
110.025 0
110.892 0
111.769 0
112.654 0
113.549 0
114.453 0
115.367 0
116.291 0
117.225 0
118.168 0
119.12 0
120.082 0
121.051 0
122.028 0
123.013 0
124.003 0
124.998 0
125.996 0
126.998 0
128 0
0 0.5664
1.17075 0.495252
3.17366 0.422825
6.91312 0.400118
9.18321 0.430521
10.7285 0.472934
12.1055 0.499271
13.3816 0.507912
14.6793 0.502717
15.9862 0.493618
17.3298 0.483859
18.6918 0.475852
20.0787 0.46956
21.4769 0.465224
22.888 0.462501
24.3022 0.461363
25.7194 0.461598
27.1318 0.463169
28.5386 0.46595
29.9339 0.469905
31.3166 0.474939
