0 0
0.756893 0
1.54384 0
2.41012 0
3.43732 0
4.97932 0
7.38122 0
9.05794 0
10.2459 0
11.2968 0
12.2877 0
13.2986 0
14.3423 0
15.4399 0
16.5901 0
17.8003 0
19.0653 0
20.3859 0
21.7538 0
23.1649 0
24.6097 0
26.0831 0
27.5773 0
29.0866 0
30.6038 0
32.1248 0
33.6436 0
35.1555 0
36.6553 0
38.1388 0
39.6008 0
41.0387 0
42.4483 0
43.8278 0
45.175 0
46.489 0
47.769 0
49.0151 0
50.2277 0
51.4077 0
52.556 0
53.674 0
54.7633 0
55.8256 0
56.8624 0
57.8753 0
58.8661 0
59.8363 0
60.7873 0
61.7207 0
62.6378 0
63.54 0
64.4284 0
65.3042 0
66.1681 0
67.0213 0
67.8647 0
68.6991 0
69.5252 0
70.3437 0
71.1554 0
71.9606 0
72.7602 0
73.5545 0
74.3437 0
75.1284 0
75.909 0
76.6859 0
77.4594 0
78.2298 0
78.9975 0
79.7625 0
80.5252 0
81.2857 0
82.0445 0
82.8016 0
83.5573 0
84.3117 0
85.065 0
85.8175 0
86.5692 0
87.3205 0
88.0714 0
88.8222 0
89.573 0
90.3241 0
91.0757 0
91.8278 0
92.5807 0
93.3348 0
94.0901 0
94.8469 0
95.6055 0
96.3663 0
97.1296 0
97.8958 0
98.665 0
99.4376 0
100.214 0
100.995 0
101.781 0
102.571 0
103.368 0
104.171 0
104.982 0
105.8 0
106.626 0
107.461 0
108.306 0
109.162 0
110.029 0
110.908 0
111.8 0
112.706 0
113.625 0
114.56 0
115.51 0
116.476 0
117.457 0
118.455 0
119.468 0
120.496 0
121.538 0
122.593 0
123.66 0
124.736 0
125.82 0
126.908 0
128 0
0 0.877298
0.748241 0.86767
1.51636 0.82965
2.36081 0.763844
3.33393 0.673452
4.83716 0.595217
7.50951 0.563252
9.14781 0.595678
10.2735 0.643794
11.2967 0.667436
12.2598 0.665537
13.267 0.643065
14.3061 0.614644
15.4075 0.584278
16.558 0.555887
17.7725 0.529727
19.0398 0.50691
20.3654 0.487355
21.7367 0.471398
23.1526 0.458665
24.6004 0.448919
26.0773 0.441631
27.5736 0.436484
29.0855 0.433129
30.6044 0.431417
32.1277 0.431218
33.648 0.432505
35.1619 0.435242
36.6632 0.439429
38.1484 0.445043
39.6117 0.452048
41.0509 0.460389
42.4615 0.469996
43.8418 0.480772
45.1895 0.492608
46.5039 0.505379
47.7839 0.518947
49.0301 0.53317
50.2424 0.547901
51.4221 0.562996
52.5699 0.578316
53.6874 0.593727
54.7761 0.609104
55.8377 0.624335
56.8738 0.639322
57.8861 0.653978
58.8762 0.66823
59.8458 0.682018
60.7961 0.695295
61.7289 0.708026
62.6454 0.720185
63.547 0.731756
64.4349 0.742732
65.3102 0.753114
66.1737 0.762908
67.0265 0.772122
67.8694 0.780773
68.7035 0.788878
69.5292 0.796458
70.3474 0.803536
71.1588 0.810134
71.9637 0.816276
72.763 0.821984
73.5571 0.827282
74.3461 0.832193
75.1306 0.836737
75.9109 0.840935
76.6877 0.844806
77.461 0.848367
78.2313 0.851634
78.9988 0.854623
79.7637 0.857349
80.5263 0.859822
81.2867 0.862051
82.0453 0.864046
82.8024 0.865815
83.558 0.867365
84.3123 0.8687
85.0655 0.869823
85.8179 0.870736
86.5695 0.87144
87.3207 0.871932
88.0715 0.872212
88.8222 0.872275
89.5729 0.872118
90.3239 0.871735
91.0754 0.87112
91.8274 0.870263
92.5802 0.869155
93.3341 0.867783
94.0893 0.866136
94.846 0.864198
95.6044 0.861956
96.365 0.859389
97.1282 0.856483
97.8942 0.853218
98.6632 0.849574
99.4356 0.845534
100.212 0.841076
100.993 0.836182
101.778 0.830832
102.568 0.82501
103.365 0.818699
104.168 0.81189
104.978 0.804572
105.795 0.796742
106.621 0.788403
107.456 0.779565
108.301 0.770244
109.156 0.760467
110.023 0.750271
110.902 0.739704
111.794 0.728827
112.699 0.717711
113.618 0.706441
114.553 0.695115
115.503 0.683841
116.468 0.672739
117.45 0.661937
118.448 0.651572
119.461 0.641784
120.49 0.632717
121.532 0.62451
122.588 0.617297
123.656 0.6112
124.733 0.606311
125.817 0.602689
126.907 0.600526
128 0.599841
0 1.77261
0.742798 1.7756
1.50337 1.78994
2.33641 1.8202
3.31826 1.90319
4.8284 2.02782
7.3406 1.926
9.01447 1.68935
10.1694 1.53945
11.1883 1.44642
12.1485 1.37069
13.1568 1.30048
14.2015 1.23336
15.3107 1.17012
16.4698 1.11166
17.6942 1.05875
18.973 1.01229
20.3113 0.972828
21.6955 0.940634
23.1233 0.915294
24.5812 0.895974
26.0663 0.881698
27.569 0.871602
29.0863 0.86508
30.6099 0.861741
32.1375 0.86143
33.6621 0.864052
35.1802 0.869611
36.6855 0.878069
38.1744 0.889428
39.6413 0.903581
41.0836 0.920448
42.4967 0.939853
43.8792 0.96162
45.2283 0.985505
46.5437 1.01126
47.8242 1.03859
49.0703 1.06723
50.2823 1.09685
51.4612 1.12718
52.6079 1.15793
53.7243 1.18884
54.8114 1.21965
55.8715 1.25016
56.9058 1.28014
57.9164 1.30946
58.9047 1.33794
59.8726 1.36549
60.8212 1.392
61.7523 1.41741
62.6672 1.44167
63.5673 1.46475
64.4536 1.48664
65.3276 1.50734
66.1898 1.52686
67.0413 1.54522
67.8831 1.56246
68.7161 1.57861
69.5408 1.59371
70.3581 1.60781
71.1686 1.62095
71.9728 1.63318
72.7713 1.64455
73.5647 1.65511
74.3531 1.66489
75.137 1.67394
75.9168 1.6823
76.693 1.69001
77.4659 1.69711
78.2357 1.70362
79.0029 1.70957
79.7674 1.71501
80.5296 1.71993
81.2897 1.72438
82.048 1.72836
82.8047 1.73188
83.56 1.73497
84.314 1.73764
85.0669 1.73988
85.819 1.7417
86.5704 1.74311
87.3213 1.74409
88.0718 1.74466
88.8222 1.74479
89.5726 1.74448
90.3233 1.74372
91.0745 1.7425
91.8261 1.7408
92.5786 1.7386
93.3322 1.73587
94.087 1.7326
94.8432 1.72874
95.6012 1.72428
96.3614 1.71917
97.124 1.71339
97.8895 1.70689
98.6579 1.69963
99.4298 1.69158
100.205 1.6827
100.985 1.67295
101.77 1.66229
102.56 1.65068
103.355 1.6381
104.157 1.62451
104.967 1.60991
105.783 1.59428
106.608 1.57763
107.442 1.55997
108.286 1.54134
109.141 1.52179
110.006 1.50139
110.884 1.48024
111.775 1.45845
112.68 1.43616
113.599 1.41356
114.533 1.39082
115.483 1.36817
116.448 1.34585
117.43 1.32412
118.429 1.30325
119.443 1.28352
120.473 1.26523
121.517 1.24865
122.575 1.23408
123.644 1.22177
124.724 1.21196
125.812 1.20491
126.904 1.20052
128 1.19891
0 2.65556
0.765978 2.67676
1.56396 2.73924
2.44057 2.84501
3.49941 2.98858
4.97175 3.09221
6.94102 2.97174
8.57174 2.69357
9.82379 2.43627
10.9048 2.23892
11.923 2.08667
12.9562 1.96227
14.0262 1.85406
15.1489 1.7562
16.3256 1.66669
17.5647 1.58579
18.8643 1.51463
20.223 1.45446
21.6306 1.40582
23.0777 1.36811
24.553 1.33979
26.0502 1.31908
27.5634 1.30452
29.0884 1.29511
30.6197 1.29032
32.1538 1.28997
33.6855 1.29399
35.2101 1.30241
36.7222 1.31524
38.2171 1.33246
39.6899 1.35394
41.1369 1.37956
42.5545 1.40903
43.94 1.44208
45.2916 1.47835
46.6085 1.51742
47.8899 1.55888
49.1359 1.60225
50.3473 1.64708
51.5249 1.69294
52.67 1.73939
53.7843 1.78603
54.8692 1.83247
55.9267 1.87839
56.9583 1.92348
57.9661 1.9675
58.9515 2.01024
59.9165 2.05153
60.8624 2.09123
61.7908 2.12926
62.703 2.16554
63.6005 2.20003
64.4845 2.23273
65.3562 2.26363
66.2163 2.29277
67.0658 2.32017
67.9058 2.34588
68.737 2.36996
69.5601 2.39247
70.3758 2.41349
71.1849 2.43308
71.9878 2.45131
72.785 2.46825
73.5773 2.48398
74.3647 2.49856
75.1476 2.51204
75.9266 2.52451
76.7019 2.536
77.4741 2.54657
78.2431 2.55628
79.0096 2.56516
79.7735 2.57326
